route_code,cyclenumber,unlockedat,unlockedattime,lockedat,lockedattime,startstationname,endstationname,rfidnumber,length,DurationMinutes,CycleType,costs,Membership
1563544470009,2049,2019-07-19,16:54:30,2019-07-19,17:03:13,Anne saun,Riiamäe,Mobile App,2.35,8.72,Pedelec,0.0,1 month free membership
1563544484674,2088,2019-07-19,16:54:44,2019-07-19,17:05:32,Papli,J. Hurda,Mobile App,2.62,10.79,Pedelec,0.0,3 month free membership
1563544494690,2107,2019-07-19,16:54:54,2019-07-19,17:12:00,Tulbi,Raatuse,RFID Card,4.37,17.1,Pedelec,0.0,Free Membership (with bus card)
1563544527816,2446,2019-07-19,16:55:27,2019-07-19,17:48:32,Aleksandri,Tamme staadion,Mobile App,2.11,53.08,Pedelec,0.0,Free Membership (with bus card)
1563544548012,2394,2019-07-19,16:55:48,2019-07-19,17:00:10,Magistri,Roosi,Mobile App,0.97,4.38,Pedelec,0.0,3 month free membership
1563544553065,2126,2019-07-19,16:55:53,2019-07-19,17:05:52,K. E. von Baeri,Sõpruse sild,Mobile App,2.46,9.99,Pedelec,0.0,1 YEAR MEMBERSHIP
1563544558853,2482,2019-07-19,16:55:58,2019-07-19,17:55:03,Eeden,Veeriku,RFID Card,10.78,59.07,Pedelec,0.0,Free Membership (with bus card)
1563544568641,2507,2019-07-19,16:56:08,2019-07-19,17:08:57,W. Ostwaldi,Karete,Mobile App,3.18,12.81,Pedelec,0.0,Free Membership (with bus card)
1563544573292,2216,2019-07-19,16:56:13,2019-07-19,17:02:02,Uueturu,Vabadussild,Mobile App,1.24,5.81,Pedelec,0.0,3 month free membership
1563544579181,2374,2019-07-19,16:56:19,2019-07-19,17:27:25,Annelinna kiir,Annelinna kiir,Mobile App,5.09,31.1,Pedelec,0.0,1 month free membership
1563544598161,2684,2019-07-19,16:56:38,2019-07-19,16:59:42,Pirogovi plats,K. E. von Baeri,RFID Card,0.55,3.08,Bike,0.0,3-Month Free Membership
1563544599785,2457,2019-07-19,16:56:39,2019-07-19,17:12:46,J. Hurda,Tarmeko,RFID Card,4.05,16.11,Pedelec,0.0,3-Month Free Membership
1563544602604,2792,2019-07-19,16:56:42,2019-07-19,17:09:21,Torni,Soola,Mobile App,2.75,12.64,Bike,0.0,1 month free membership
1563544606198,2495,2019-07-19,16:56:46,2019-07-19,17:03:04,Torni,K. E. von Baeri,RFID Card,2.63,6.3,Pedelec,0.0,Free Membership (with bus card)
1563544610371,2485,2019-07-19,16:56:50,2019-07-19,17:09:09,Aparaaditehas,Aleksandri,Mobile App,1.38,12.32,Pedelec,0.0,3 month free membership
1563544620786,2232,2019-07-19,16:57:00,2019-07-19,17:01:38,Kalda tee,Kivilinna,Mobile App,1.31,4.64,Pedelec,0.0,1-month Free Membership
1563544621231,2191,2019-07-19,16:57:01,2019-07-19,17:17:19,Veeriku,Mõisavahe,Mobile App,6.31,20.31,Pedelec,0.0,1 YEAR MEMBERSHIP
1563544626690,2053,2019-07-19,16:57:06,2019-07-19,17:18:44,AHHAA,Lõunakeskus,Mobile App,4.22,21.63,Pedelec,0.0,3-Month Free Membership
1563544646508,2442,2019-07-19,16:57:26,2019-07-19,17:03:27,Veeriku,Kannikese,Mobile App,0.96,6.01,Pedelec,0.0,3-Month Free Membership
1563544657525,2171,2019-07-19,16:57:37,2019-07-19,17:03:49,Veeriku,Kannikese,Mobile App,0.98,6.19,Pedelec,0.0,3 month free membership
1563544663766,2178,2019-07-19,16:57:43,2019-07-19,17:05:18,Kivilinna,Turusild,RFID Card,2.04,7.58,Pedelec,0.0,Free Membership (with bus card)
1563544676363,2651,2019-07-19,16:57:56,2019-07-19,17:02:10,Magistri,Raatuse kool,Mobile App,0.87,4.23,Pedelec,0.0,1 YEAR MEMBERSHIP
1563544681464,2123,2019-07-19,16:58:01,2019-07-19,17:02:04,Magistri,Raatuse kool,Mobile App,0.86,4.04,Pedelec,0.0,1 YEAR MEMBERSHIP
1563544682589,2428,2019-07-19,16:58:02,2019-07-19,17:36:34,Magistri,Magistri,Mobile App,6.37,38.53,Pedelec,0.0,Free Membership (with bus card)
1563544687674,2642,2019-07-19,16:58:07,2019-07-19,17:05:04,Raatuse kool,Anne saun,RFID Card,1.36,6.94,Pedelec,0.0,1-month Free Membership
1563544695346,2695,2019-07-19,16:58:15,2019-07-19,17:03:07,Pirogovi plats,Lossi,Mobile App,0.33,4.87,Bike,0.0,1 DAY MEMBERSHIP
1563544755220,2370,2019-07-19,16:59:15,2019-07-19,17:13:13,J. Hurda,ERM,Mobile App,3.67,13.97,Pedelec,0.0,1 YEAR MEMBERSHIP
1563544780322,2051,2019-07-19,16:59:40,2019-07-19,17:59:22,Uueturu,Anne saun,RFID Card,2.74,59.71,Pedelec,0.0,Free Membership (with bus card)
1563544781190,2176,2019-07-19,16:59:41,2019-07-19,17:19:12,Lõunakeskus,AHHAA,Mobile App,4.34,19.51,Pedelec,0.0,1 month free membership
1563544789520,2390,2019-07-19,16:59:49,2019-07-19,17:10:03,Raudteejaam,Torni,Mobile App,2.21,10.23,Pedelec,0.0,3-Month Free Membership
1563544795027,2211,2019-07-19,16:59:55,2019-07-19,17:04:36,Raja,Kaare,RFID Card,0.93,4.69,Pedelec,0.0,Free Membership (with bus card)
1563544826344,2731,2019-07-19,17:00:26,2019-07-19,17:06:24,Magistri,Uueturu,RFID Card,0.49,5.96,Bike,0.0,Free Membership (with bus card)
1563544849398,2212,2019-07-19,17:00:49,2019-07-19,17:54:50,Aleksandri,Sõbra,Mobile App,4.93,54.02,Pedelec,0.0,3-Month Free Membership
1563544851613,2730,2019-07-19,17:00:51,2019-07-19,17:06:20,Anne saun,Eeden,RFID Card,0.75,5.48,Bike,0.0,Free Membership (with bus card)
1563544853314,2245,2019-07-19,17:00:53,2019-07-19,17:07:06,Aleksandri,Aura veekeskus,Mobile App,0.5,6.22,Pedelec,0.0,1 YEAR MEMBERSHIP
1563544863901,2121,2019-07-19,17:01:03,2019-07-19,17:22:49,Näituse,Näituse,RFID Card,1.5,21.77,Pedelec,0.0,Free Membership (with bus card)
1563544875210,2272,2019-07-19,17:01:15,2019-07-19,17:37:20,Annelinna kiir,Karete,Mobile App,9.31,36.09,Pedelec,0.0,1 YEAR MEMBERSHIP
1563544892963,2169,2019-07-19,17:01:32,2019-07-19,17:05:19,Uueturu,K. E. von Baeri,Mobile App,0.98,3.78,Pedelec,0.0,3-Month Free Membership
1563544903203,2733,2019-07-19,17:01:43,2019-07-19,17:05:41,Anne saun,Annelinn,Mobile App,0.81,3.98,Bike,0.0,1 month free membership
1563544922041,2075,2019-07-19,17:02:02,2019-07-19,17:07:35,Sõpruse sild,Anne saun,RFID Card,1.65,5.55,Pedelec,0.0,Free Membership (with bus card)
1563544931050,2068,2019-07-19,17:02:11,2019-07-19,17:17:36,Aleksandri,Tulbi,RFID Card,3.08,15.43,Pedelec,0.0,3-Month Free Membership
1563544937863,2454,2019-07-19,17:02:17,2019-07-19,17:15:25,Vanemuise park,Põhja puiestee,Mobile App,3.9,13.13,Pedelec,0.0,3-Month Free Membership
1563544953007,2209,2019-07-19,17:02:33,2019-07-19,17:13:42,Soola,Raatuse kool,RFID Card,1.14,11.15,Pedelec,0.0,Free Membership (with bus card)
1563544967426,2458,2019-07-19,17:02:47,2019-07-19,17:12:37,Uueturu,Orava,Mobile App,2.09,9.83,Pedelec,0.0,3-Month Free Membership
1563544998989,2226,2019-07-19,17:03:18,2019-07-19,17:29:13,Vahi,Vahi,Mobile App,3.71,25.91,Pedelec,0.0,1 month free membership
1563544999313,2535,2019-07-19,17:03:19,2019-07-19,17:19:19,Lõunakeskus,AHHAA,Mobile App,4.29,16.0,Pedelec,0.0,1 Day Membership
1563545004937,2329,2019-07-19,17:03:24,2019-07-19,17:13:36,Soola,Raatuse kool,RFID Card,1.12,10.19,Pedelec,0.0,Free Membership (with bus card)
1563545016144,2541,2019-07-19,17:03:36,2019-07-19,17:55:54,Lossi,Veeriku,Mobile App,4.81,52.31,Pedelec,0.0,1 DAY MEMBERSHIP
1563545029472,2602,2019-07-19,17:03:49,2019-07-19,17:11:22,Tarmeko,Aura veekeskus,RFID Card,1.39,7.56,Bike,0.0,Free Membership (with bus card)
1563545074405,2074,2019-07-19,17:04:34,2019-07-19,17:09:11,Veeriku,Raudteejaam,RFID Card,0.89,4.62,Pedelec,0.0,Free Membership (with bus card)
1563545078530,2735,2019-07-19,17:04:38,2019-07-19,17:14:38,Vahi,Ülejõe park,Mobile App,2.89,10.0,Bike,0.0,3 month free membership
1563545086276,2266,2019-07-19,17:04:46,2019-07-19,17:14:59,Eeden,Sõbra,RFID Card,2.38,10.22,Pedelec,0.0,3-Month Free Membership
1563545092777,2069,2019-07-19,17:04:52,2019-07-19,17:29:24,Kaare,TÜ raamatukogu,RFID Card,3.22,24.52,Pedelec,0.0,Free Membership (with bus card)
1563545125975,2609,2019-07-19,17:05:25,2019-07-19,17:14:13,TÜ raamatukogu,Sõbra,Mobile App,1.44,8.79,Bike,0.0,3 month free membership
1563545136943,2566,2019-07-19,17:05:36,2019-07-19,17:08:21,Kalda tee,Anne saun,Mobile App,0.56,2.74,Bike,0.0,3-Month Free Membership
1563545140447,2287,2019-07-19,17:05:40,2019-07-19,17:14:40,Postimaja,Sõbra,RFID Card,0.0,9.0,Pedelec,0.0,Free Membership (with bus card)
1563545141759,2721,2019-07-19,17:05:41,2019-07-19,17:25:18,Veeriku,Soola,RFID Card,3.32,19.62,Bike,0.0,Free Membership (with bus card)
1563545159819,2490,2019-07-19,17:05:59,2019-07-19,17:14:47,Uueturu,Kuu,Mobile App,1.45,8.8,Pedelec,0.0,3-Month Free Membership
1563545162424,2059,2019-07-19,17:06:02,2019-07-19,17:12:38,Annelinn,Mõisavahe,Mobile App,1.89,6.61,Pedelec,0.0,1 month free membership
1563545166952,2154,2019-07-19,17:06:06,2019-07-19,17:22:53,ERM,Aleksandri,Mobile App,3.03,16.78,Pedelec,0.0,1 DAY MEMBERSHIP
1563545168506,2070,2019-07-19,17:06:08,2019-07-19,17:21:10,W. Ostwaldi,Raatuse,Mobile App,3.68,15.03,Pedelec,0.0,3-Month Free Membership
1563545190015,2453,2019-07-19,17:06:30,2019-07-19,17:11:58,Vanemuise park,Veeriku,Mobile App,1.5,5.47,Pedelec,0.0,1 month free membership
1563545202264,2515,2019-07-19,17:06:42,2019-07-19,17:27:38,Sõbra,Lõunakeskus,RFID Card,4.67,20.94,Pedelec,0.0,1 Week Membership
1563545215114,2489,2019-07-19,17:06:55,2019-07-19,17:17:48,Sõbra,Kalda tee,Mobile App,2.84,10.88,Pedelec,0.0,3-Month Free Membership
1563545215162,2254,2019-07-19,17:06:55,2019-07-19,17:23:49,Karete,Kaunase puiestee,Mobile App,6.52,16.91,Pedelec,0.0,3-Month Free Membership
1563545218239,2333,2019-07-19,17:06:58,2019-07-19,17:49:37,Sõbra,Sõbra,RFID Card,0.29,42.66,Pedelec,0.0,Free Membership (with bus card)
1563545222158,2474,2019-07-19,17:07:02,2019-07-19,17:21:31,Sõbra,Annelinna gümnaasium,RFID Card,4.14,14.48,Pedelec,0.0,Free Membership (with bus card)
1563545226454,2473,2019-07-19,17:07:06,2019-07-19,17:36:01,Papli,Raatuse kool,RFID Card,2.22,28.92,Pedelec,0.0,1 Year Membership
1563545228354,2371,2019-07-19,17:07:08,2019-07-19,18:03:26,Eeden,Sõpruse sild,RFID Card,10.35,56.29,Pedelec,0.0,Free Membership (with bus card)
1563545233027,2421,2019-07-19,17:07:13,2019-07-19,17:49:37,Sõbra,Sõbra,RFID Card,0.28,42.4,Pedelec,0.0,Free Membership (with bus card)
1563545236355,2062,2019-07-19,17:07:16,2019-07-19,17:35:58,Papli,Raatuse kool,Mobile App,2.81,28.7,Pedelec,0.0,1 YEAR MEMBERSHIP
1563545245370,2432,2019-07-19,17:07:25,2019-07-19,17:49:38,Riiamäe,Pirogovi plats,Mobile App,1.74,42.21,Pedelec,0.0,1 Year Membership
1563545248075,2134,2019-07-19,17:07:28,2019-07-19,17:45:47,Uueturu,Kopli,Mobile App,5.54,38.33,Pedelec,0.0,Free Membership (with bus card)
1563545248151,2718,2019-07-19,17:07:28,2019-07-19,17:13:00,Raatuse,Turusild,Mobile App,0.83,5.54,Bike,0.0,3-Month Free Membership
1563545252645,2099,2019-07-19,17:07:32,2019-07-19,17:16:02,Näituse,Uueturu,Mobile App,1.33,8.5,Pedelec,0.0,3-Month Free Membership
1563545253760,2237,2019-07-19,17:07:33,2019-07-19,17:54:00,Aura veekeskus,Sõbra,Mobile App,3.28,46.44,Pedelec,0.0,1 YEAR MEMBERSHIP
1563545256426,2449,2019-07-19,17:07:36,2019-07-19,17:49:36,Riiamäe,Pirogovi plats,Mobile App,1.74,41.99,Pedelec,0.0,3-Month Free Membership
1563545273391,2077,2019-07-19,17:07:53,2019-07-19,17:43:37,Eeden,Eeden,RFID Card,0.22,35.73,Pedelec,0.0,1-month Free Membership
1563545276727,2406,2019-07-19,17:07:56,2019-07-19,17:50:44,Uueturu,Tamme puiestee,Mobile App,6.94,42.8,Pedelec,0.0,3 month free membership
1563545282470,2483,2019-07-19,17:08:02,2019-07-19,17:35:29,Vahi,Pargi,Mobile App,6.23,27.46,Pedelec,0.0,1 YEAR MEMBERSHIP
1563545284683,2321,2019-07-19,17:08:04,2019-07-19,17:45:46,Eeden,Raudteejaam,Mobile App,5.03,37.69,Pedelec,0.0,3 month free membership
1563545290646,2377,2019-07-19,17:08:10,2019-07-19,17:11:30,Pirogovi plats,Raatuse,Mobile App,0.74,3.34,Pedelec,0.0,3-Month Free Membership
1563545304406,2441,2019-07-19,17:08:24,2019-07-19,17:45:39,Eeden,Raudteejaam,Mobile App,5.05,37.25,Pedelec,0.0,3-Month Free Membership
1563545306589,2165,2019-07-19,17:08:26,2019-07-19,17:45:48,Eeden,Raudteejaam,Mobile App,5.19,37.36,Pedelec,0.0,3 month free membership
1563545333535,2186,2019-07-19,17:08:53,2019-07-19,17:44:42,J. Hurda,Papli,Mobile App,4.08,35.81,Pedelec,0.0,3 month free membership
1563545337341,2075,2019-07-19,17:08:57,2019-07-19,17:25:11,Anne saun,Raatuse kool,RFID Card,1.27,16.24,Pedelec,0.0,1-month Free Membership
1563545350867,2785,2019-07-19,17:09:10,2019-07-19,17:25:16,Annelinna keskus,Uueturu,Mobile App,3.02,16.1,Bike,0.0,3-Month Free Membership
1563545354626,2268,2019-07-19,17:09:14,2019-07-19,17:22:56,ERM,Aleksandri,Mobile App,2.65,13.7,Pedelec,0.0,1 DAY MEMBERSHIP
1563545371586,2219,2019-07-19,17:09:31,2019-07-19,17:32:48,Uueturu,Ränilinn,Mobile App,4.96,23.27,Pedelec,0.0,1 YEAR MEMBERSHIP
1563545375949,2711,2019-07-19,17:09:35,2019-07-19,17:17:06,Anne saun,Turusild,Mobile App,1.51,7.5,Bike,0.0,3-Month Free Membership
1563545399467,2155,2019-07-19,17:09:59,2019-07-19,17:22:59,Näituse,Tarmeko,Mobile App,3.38,13.01,Pedelec,0.0,3-Month Free Membership
1563545413008,2451,2019-07-19,17:10:13,2019-07-19,17:18:51,Veeriku,Tamme gümnaasium,Mobile App,1.67,8.64,Pedelec,0.0,3-Month Free Membership
1563545417505,2392,2019-07-19,17:10:17,2019-07-19,17:34:21+00,Karete,Kuu,RFID Card,2.87,24.06,Pedelec,0.0,3-Month Free Membership
1563545442280,2250,2019-07-19,17:10:42,2019-07-19,17:18:23,Sõpruse sild,Soola,RFID Card,1.2,7.68,Pedelec,0.0,1 Year Membership
1563545447098,2496,2019-07-19,17:10:47,2019-07-19,17:18:22,Soola,Raatuse kool,Mobile App,1.42,7.59,Pedelec,0.0,3 month free membership
1563545449914,2241,2019-07-19,17:10:49,2019-07-19,17:21:14,Ülejõe park,Eeden,Mobile App,2.2,10.41,Pedelec,0.0,1 Day Membership
1563545458228,2494,2019-07-19,17:10:58,2019-07-19,17:21:22,Ülejõe park,Eeden,Mobile App,2.3,10.41,Pedelec,0.0,1 DAY MEMBERSHIP
1563545467549,2171,2019-07-19,17:11:07,2019-07-19,17:17:56,Kannikese,Veeriku,Mobile App,1.02,6.82,Pedelec,0.0,3 month free membership
1563545468806,2232,2019-07-19,17:11:08,2019-07-19,17:34:04,Kivilinna,K. E. von Baeri,Mobile App,4.51,22.92,Pedelec,0.0,3 month free membership
1563545493457,2126,2019-07-19,17:11:33,2019-07-19,17:52:16,Sõpruse sild,Lõunakeskus,Mobile App,9.31,40.72,Pedelec,0.0,Free Membership (with bus card)
1563545494391,2467,2019-07-19,17:11:34,2019-07-19,17:51:45,Sõpruse sild,Lõunakeskus,Mobile App,9.28,40.18,Pedelec,0.0,3 month free membership
1563545495969,2341,2019-07-19,17:11:35,2019-07-19,17:52:13,Lõunakeskus,Uueturu,Mobile App,6.89,40.62,Pedelec,0.0,Free Membership (with bus card)
1563545499318,2522,2019-07-19,17:11:39,2019-07-19,17:17:59,Kannikese,Veeriku,Mobile App,1.0,6.34,Pedelec,0.0,3 month free membership
1563545510151,2238,2019-07-19,17:11:50,2019-07-19,17:24:36,W. Ostwaldi,Soola,RFID Card,2.95,12.78,Pedelec,0.0,3-Month Free Membership
1563545515935,2298,2019-07-19,17:11:55,2019-07-19,17:37:43,Kannikese,Kivilinna,RFID Card,5.01,25.8,Pedelec,0.0,Free Membership (with bus card)
1563545519811,2346,2019-07-19,17:11:59,2019-07-19,17:24:51,Karete,Soola,RFID Card,3.85,12.86,Pedelec,0.0,3-Month Free Membership
1563545522272,2133,2019-07-19,17:12:02,2019-07-19,17:54:32,Kuu,Sõbra,Mobile App,3.03,42.5,Pedelec,0.0,1 WEEK MEMBERSHIP
1563545555800,2045,2019-07-19,17:12:35,2019-07-19,17:21:56,ERM,TÜ raamatukogu,Mobile App,2.56,9.34,Pedelec,0.0,3 month free membership
1563545579302,2528,2019-07-19,17:12:59,2019-07-19,17:28:04,Uueturu,Undetermined,Mobile App,1.11,15.08,Pedelec,0.0,3-Month Free Membership
1563545590456,2485,2019-07-19,17:13:10,2019-07-19,17:19:18,Aleksandri,Tarmeko,Mobile App,1.68,6.13,Pedelec,0.0,3-Month Free Membership
1563545591322,2103,2019-07-19,17:13:11,2019-07-19,17:45:40,Uueturu,Kopli,Mobile App,5.42,32.49,Pedelec,0.0,Free Membership (with bus card)
1563545622050,2316,2019-07-19,17:13:42,2019-07-19,18:11:17,Aleksandri,Magistri,RFID Card,1.21,57.59,Pedelec,0.0,Free Membership (with bus card)
1563545638849,2202,2019-07-19,17:13:58,2019-07-19,17:44:17,Papli,Veeriku,RFID Card,5.76,30.32,Pedelec,0.0,1-month Free Membership
1563545640152,2531,2019-07-19,17:14:00,2019-07-19,17:20:31,Annelinna gümnaasium,Annelinna gümnaasium,RFID Card,0.76,6.53,Pedelec,0.0,3-Month Free Membership
1563545651730,2749,2019-07-19,17:14:11,2019-07-19,17:17:33,Magistri,Raatuse,Mobile App,0.56,3.35,Bike,0.0,3-Month Free Membership
1563545660189,2662,2019-07-19,17:14:20,2019-07-19,17:25:26,Vahi,Roosi,RFID Card,2.66,11.11,Bike,0.0,Free Membership (with bus card)
1563545680040,2178,2019-07-19,17:14:40,2019-07-19,17:18:06,Turusild,Eeden,Mobile App,0.9,3.45,Pedelec,0.0,3 month free membership
1563545682651,2457,2019-07-19,17:14:42,2019-07-19,17:18:56,Tarmeko,Sõbra,RFID Card,1.16,4.23,Pedelec,0.0,3-Month Free Membership
1563545683145,2172,2019-07-19,17:14:43,2019-07-19,17:19:30,Näituse,Pirogovi plats,Mobile App,1.15,4.8,Pedelec,0.0,1 DAY MEMBERSHIP
1563545707673,2580,2019-07-19,17:15:07,2019-07-19,17:34:01,Sõpruse sild,Kaunase puiestee,Mobile App,3.59,18.9,Bike,0.0,3-Month Free Membership
1563545710707,2083,2019-07-19,17:15:10,2019-07-19,17:27:00,Aleksandri,Tulbi,Mobile App,3.13,11.83,Pedelec,0.0,3-Month Free Membership
1563545752119,2445,2019-07-19,17:15:52,2019-07-19,17:23:50,Viie tee rist,Raudteejaam,Mobile App,2.61,7.97,Pedelec,0.0,1-month Free Membership
1563545759186,2310,2019-07-19,17:15:59,2019-07-19,17:27:11,Soola,Veeriku,RFID Card,2.47,11.2,Pedelec,0.0,Free Membership (with bus card)
1563545774536,2197,2019-07-19,17:16:14,2019-07-19,17:31:44,Mõisavahe,Soola,Mobile App,3.91,15.51,Pedelec,0.0,1 Year Membership
1563545799749,2480,2019-07-19,17:16:39,2019-07-19,17:40:36,Sepa turg,Vahi,Mobile App,14.45,23.94,Pedelec,0.0,1 YEAR MEMBERSHIP
1563545800430,2458,2019-07-19,17:16:40,2019-07-19,18:08:07,Orava,Lõunakeskus,Mobile App,8.75,51.45,Pedelec,0.0,Free Membership (with bus card)
1563545814630,2357,2019-07-19,17:16:54,2019-07-19,17:39:16,Kaunase puiestee,Eeden,RFID Card,4.89,22.37,Pedelec,0.0,Free Membership (with bus card)
1563545824237,2430,2019-07-19,17:17:04,2019-07-19,17:44:09,Uueturu,Annelinna keskus,Mobile App,5.47,27.08,Pedelec,0.0,1-month Free Membership
1563545828602,2708,2019-07-19,17:17:08,2019-07-19,17:19:55,Kalda tee,Anne saun,Mobile App,0.57,2.78,Bike,0.0,3 month free membership
1563545843551,2775,2019-07-19,17:17:23,2019-07-19,17:23:38,Sõpruse sild,AHHAA,RFID Card,1.15,6.24,Bike,0.0,3-Month Free Membership
1563545847829,2252,2019-07-19,17:17:27,2019-07-19,17:22:45,Tulbi,Kannikese,Mobile App,1.14,5.3,Pedelec,0.0,3-Month Free Membership
1563545853117,2147,2019-07-19,17:17:33,2019-07-19,17:44:04,Uueturu,Annelinna keskus,Mobile App,5.52,26.52,Pedelec,0.0,1 Year Membership
1563545863393,2099,2019-07-19,17:17:43,2019-07-19,17:51:11,Uueturu,Kalda tee,Mobile App,6.61,33.48,Pedelec,0.0,Free Membership (with bus card)
1563545867717,2109,2019-07-19,17:17:47,2019-07-19,17:25:24+00,Soola,Kuu,Mobile App,1.87,7.6,Pedelec,0.0,1 Year Membership
1563545875806,2730,2019-07-19,17:17:55,2019-07-19,17:27:09,Eeden,Annelinna keskus,Mobile App,1.12,9.22,Bike,0.0,Free Membership (with bus card)
1563545881135,2064,2019-07-19,17:18:01,2019-07-19,17:35:22,Soola,Tamme puiestee,Mobile App,4.3,17.36,Pedelec,0.0,3 month free membership
1563545891241,2171,2019-07-19,17:18:11,2019-07-19,17:43:02,Veeriku,Aleksandri,Mobile App,3.4,24.85,Pedelec,0.0,3-Month Free Membership
1563545892014,2453,2019-07-19,17:18:12,2019-07-19,17:29:16,Veeriku,Raudteejaam,Mobile App,1.09,11.07,Pedelec,0.0,3-Month Free Membership
1563545895104,2275,2019-07-19,17:18:15,2019-07-19,17:23:53,Soola,Papli,RFID Card,1.21,5.64,Pedelec,0.0,Free Membership (with bus card)
1563545896866,2701,2019-07-19,17:18:16,2019-07-19,17:21:45,Pargi,Kuu,RFID Card,0.5,3.48,Bike,0.0,3-Month Free Membership
1563545908257,2505,2019-07-19,17:18:28,2019-07-19,17:21:48,Vanemuise park,Lossi,Mobile App,0.92,3.34,Pedelec,0.0,3 month free membership
1563545915976,2270,2019-07-19,17:18:35,2019-07-19,17:23:44,Soola,Papli,RFID Card,1.2,5.14,Pedelec,0.0,3-Month Free Membership
1563545929339,2273,2019-07-19,17:18:49,2019-07-19,17:30:22,Raja,Raudteejaam,RFID Card,2.23,11.55,Pedelec,0.0,3-Month Free Membership
1563545936390,2098,2019-07-19,17:18:56,2019-07-19,18:19:47,Sõpruse sild,Tarmeko,Mobile App,11.7,60.86,Pedelec,1.0,3-Month Free Membership
1563545954135,2532,2019-07-19,17:19:14,2019-07-19,17:26:44,Annelinna keskus,Kivilinna,RFID Card,1.62,7.5,Pedelec,0.0,3-Month Free Membership
1563545956592,2260,2019-07-19,17:19:16,2019-07-19,17:29:19,Mõisavahe,Turusild,Mobile App,3.14,10.04,Pedelec,0.0,3 month free membership
1563545967140,2394,2019-07-19,17:19:27,2019-07-19,17:25:24,Roosi,Aleksandri,Mobile App,1.13,5.96,Pedelec,0.0,Free Membership (with bus card)
1563545993917,2174,2019-07-19,17:19:53,2019-07-19,17:22:42,Aparaaditehas,Riiamäe,Mobile App,0.61,2.82,Pedelec,0.0,3 month free membership
1563546000044,2076,2019-07-19,17:20:00,2019-07-19,19:04:15,Ihaste,Pirogovi plats,Mobile App,6.81,104.25,Pedelec,1.0,1 month free membership
1563546012498,2485,2019-07-19,17:20:12,2019-07-19,17:22:19,Tarmeko,Sõpruse sild,Mobile App,0.61,2.12,Pedelec,0.0,3-Month Free Membership
1563546014406,2088,2019-07-19,17:20:14,2019-07-19,17:26:31,J. Hurda,Raudteejaam,Mobile App,1.28,6.28,Pedelec,0.0,3 month free membership
1563546016894,2368,2019-07-19,17:20:16,2019-07-19,17:29:10,Tulbi,Lõunakeskus,RFID Card,2.52,8.89,Pedelec,0.0,3-Month Free Membership
1563546024849,2522,2019-07-19,17:20:24,2019-07-19,17:24:09,Veeriku,Raudteejaam,Mobile App,0.93,3.74,Pedelec,0.0,3 month free membership
1563546024854,2408,2019-07-19,17:20:24,2019-07-19,19:04:28,Ihaste,Pirogovi plats,Mobile App,6.6,104.07,Pedelec,1.0,1-month Free Membership
1563546030895,2455,2019-07-19,17:20:30,2019-07-19,17:35:25,Näituse,Eeden,Mobile App,4.4,14.91,Pedelec,0.0,Free Membership (with bus card)
1563546035694,2146,2019-07-19,17:20:35,2019-07-19,17:42:00,Vabadussild,Vabadussild,Mobile App,1.16,21.42,Pedelec,0.0,1 YEAR MEMBERSHIP
1563546043078,2724,2019-07-19,17:20:43,2019-07-19,17:26:29,Annelinna keskus,Annelinn,Mobile App,1.0,5.78,Bike,0.0,Free Membership (with bus card)
1563546071868,2523,2019-07-19,17:21:11,2019-07-19,17:22:38,Karete,Karete,RFID Card,0.0,1.45,Pedelec,0.0,Free Membership (with bus card)
1563546074652,2344,2019-07-19,17:21:14,2019-07-19,18:01:28,Lõunakeskus,Ränilinn,Mobile App,1.13,40.23,Pedelec,0.0,1-month Free Membership
1563546104398,2519,2019-07-19,17:21:44,2019-07-19,17:26:25,Kivilinna,Annelinna kiir,RFID Card,1.09,4.69,Pedelec,0.0,Free Membership (with bus card)
1563546107204,2490,2019-07-19,17:21:47,2019-07-19,18:15:33,Kuu,Mõisavahe,RFID Card,5.35,53.77,Pedelec,0.0,3-Month Free Membership
1563546134896,2229,2019-07-19,17:22:14,2019-07-19,17:31:42,Kaare,TÜ raamatukogu,Mobile App,2.11,9.45,Pedelec,0.0,3 month free membership
1563546149572,2107,2019-07-19,17:22:29,2019-07-19,17:30:46,Raatuse,Orava,RFID Card,1.49,8.29,Pedelec,0.0,Free Membership (with bus card)
1563546161086,2792,2019-07-19,17:22:41,2019-07-19,17:23:25,Soola,Soola,Mobile App,0.03,0.74,Bike,0.0,3 month free membership
1563546162167,2070,2019-07-19,17:22:42,2019-07-19,17:30:46,Raatuse,Orava,RFID Card,1.48,8.08,Pedelec,0.0,Free Membership (with bus card)
1563546187258,2731,2019-07-19,17:23:07,2019-07-19,17:34:17,Uueturu,Turusild,Mobile App,1.36,11.17,Bike,0.0,3 month free membership
1563546224365,2682,2019-07-19,17:23:44,2019-07-19,17:25:40,Uueturu,Aleksandri,Mobile App,0.3,1.93,Bike,0.0,3-Month Free Membership
1563546229779,2790,2019-07-19,17:23:49,2019-07-19,17:34:15,Uueturu,Turusild,Mobile App,1.4,10.43,Bike,0.0,Free Membership (with bus card)
1563546232369,2166,2019-07-19,17:23:52,2019-07-19,17:35:02,Vanemuise park,Roosi,Mobile App,2.05,11.17,Pedelec,0.0,3 month free membership
